steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
32330,LEGO® Indiana Jones™: The Original Adventures,game,19.99,2009-07-08 00:00:00,78.0,217.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32330/header.jpg?t=1488848171
32350,STAR WARS™ Starfighter™,game,5.99,2009-07-08 00:00:00,71.0,398.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32350/header.jpg?t=1498859612
32370,STAR WARS™ - Knights of the Old Republic™,game,9.99,2009-09-05 00:00:00,,10733.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32370/header.jpg?t=1485262467
32500,STAR WARS™: The Force Unleashed™ II,game,19.99,2010-10-26 00:00:00,59.0,2704.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32500/header.jpg?t=1476306686
32630,Delta Force 2,game,4.99,2009-06-18 00:00:00,,132.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32630/header.jpg?t=1477991656
32720,F-16 Multirole Fighter,game,9.99,2009-06-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32720/header.jpg?t=1477991900
32740,MiG-29 Fulcrum,game,9.99,2009-06-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/32740/header.jpg?t=1477991820
33390,Zeit²,game,9.99,2011-01-12 00:00:00,72.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33390/header.jpg?t=1447353840
33520,Tropico Reloaded,game,6.99,2009-07-26 00:00:00,,379.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33520/header.jpg?t=1447352347
33580,The Great Art Race,game,4.99,,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33580/header.jpg?t=1474527898
33720,Paws and Claws: Pet Vet,game,6.99,2009-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33720/header.jpg?t=1467160968
33750,Prison Tycoon 4: SuperMax,game,24.99,,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33750/header.jpg?t=1466448701
33760,The Search for Amelia Earhart,game,6.99,2010-02-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33760/header.jpg?t=1467158554
33900,Arma 2,game,12.99,2009-06-29 00:00:00,77.0,2021.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33900/header.jpg?t=1484308358
33930,Arma 2: Operation Arrowhead,game,19.99,2010-06-29 00:00:00,73.0,17827.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33930/header.jpg?t=1478602186
33950,Fish Fillets 2,game,4.99,2010-11-05 00:00:00,,197.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/33950/header.jpg?t=1447353704
34180,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,game,,2010-02-18 00:00:00,57.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/34180/header.jpg?t=1447352776
34920,Razor2: Hidden Skies,game,9.99,2010-07-19 00:00:00,61.0,201.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/34920/header.jpg?t=1447353252
35070,Flora's Fruit Farm,game,3.99,2009-10-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/35070/header.jpg?t=1478809019
35140,Batman: Arkham Asylum Game of the Year Edition,game,19.99,2010-03-26 00:00:00,91.0,17179.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/35140/header.jpg?t=1461102651
35310,Clutch,game,9.99,2009-07-20 00:00:00,51.0,112.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/35310/header.jpg?t=1447352299
36100,Tradewinds Classics,game,4.99,2009-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/36100/header.jpg?t=1447352327
36130,Tradewinds Caravans + Odyssey Pack,game,14.99,2009-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/36130/header.jpg?t=1447352328
36150,Westward Collection,game,14.99,2009-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/36150/header.jpg?t=1447352330
36180,Cake Mania Collection,game,14.99,2009-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/36180/header.jpg?t=1447352330
36240,Kuros,game,6.99,2009-09-21 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/36240/header.jpg?t=1447352333
36270,Super Granny Collection,game,14.99,2009-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/36270/header.jpg?t=1447352337
37290,Zenerchi®,game,9.99,2009-08-12 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/37290/header.jpg?t=1447352396
37300,DinerTown Tycoon,game,9.99,2009-09-30 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/37300/header.jpg?t=1447352518
37340,Fitness Dash™,game,6.99,2010-05-06 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/37340/header.jpg?t=1447353014
37380,Valerie Porter and the Scarlet Scandal™,game,6.99,2010-05-06 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/37380/header.jpg?t=1447353113
37500,Magnetis ,game,1.99,2009-11-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/37500/header.jpg?t=1447352672
37600,Windosill,game,2.99,2009-09-25 00:00:00,,821.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/37600/header.jpg?t=1447352502
38000,Mahjong Quest Collection,game,9.99,2009-08-24 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/38000/header.jpg?t=1447352429
38190,Romance of Rome,game,9.99,2010-02-20 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/38190/header.jpg?t=1447352960
38440,Sacrifice,game,9.99,2009-08-19 00:00:00,89.0,290.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/38440/header.jpg?t=1447352411
38460,MDK 2,game,9.99,2009-09-17 00:00:00,83.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/38460/header.jpg?t=1447352480
38600,Faerie Solitaire,game,9.99,2010-09-17 00:00:00,,2238.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/38600/header.jpg?t=1478044366
39110,SEASON OF MYSTERY: The Cherry Blossom Murders,game,4.99,2010-02-03 00:00:00,,179.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39110/header.jpg?t=1479332567
39510,Gothic II: Gold Edition,game,9.99,,79.0,2806.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39510/header.jpg?t=1507269766
39530,Painkiller: Black Edition,game,9.99,2007-01-24 00:00:00,,285.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39530/header.jpg?t=1481737716
39550,SpellForce 2 - Anniversary Edition,game,14.99,2009-10-29 00:00:00,80.0,404.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39550/header.jpg?t=1496071549
39630,AquaNox,game,4.99,2010-04-20 00:00:00,67.0,193.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39630/header.jpg?t=1472128080
39650,The Guild II,game,9.99,2010-06-24 00:00:00,61.0,505.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39650/header.jpg?t=1472039768
39670,Chaser,game,4.99,2010-07-16 00:00:00,66.0,684.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/39670/header.jpg?t=1471956867
39800,Nation Red,game,1.99,2009-09-03 00:00:00,,2074.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/39800/header.jpg?t=1502976740
40200,ItzaBitza,game,9.99,2009-10-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/40200/header.jpg?t=1447352538
40340,Secret Files 2: Puritas Cordis,game,9.99,2009-10-29 00:00:00,64.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/40340/header.jpg?t=1479893923
40960,Stronghold 2: Steam Edition,game,14.99,,,292.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/40960/header.jpg?t=1507222504
41050,Serious Sam Classic: The First Encounter,game,,2010-03-22 00:00:00,87.0,1116.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/41050/header.jpg?t=1478284504
41070,Serious Sam 3: BFE,game,39.99,2011-11-22 00:00:00,72.0,14769.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/41070/header.jpg?t=1498679919
41500,Torchlight,game,14.99,2009-10-27 00:00:00,83.0,3556.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/41500/header.jpg?t=1501607845
41680,Death and the Fly,game,9.99,2011-05-23 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/41680/header.jpg?t=1447354251
42170,Krater,game,14.99,2012-06-12 00:00:00,52.0,713.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42170/header.jpg?t=1478100604
42200,Nancy Drew® Dossier: Resorting to Danger!,game,6.99,2009-11-19 00:00:00,77.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42200/header.jpg?t=1490222571
42210,Nancy Drew®: Secrets Can Kill REMASTERED,game,6.99,2011-07-25 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42210/header.jpg?t=1489514764
42650,Transformers™: War for Cybertron™,game,19.99,2010-06-22 00:00:00,75.0,1674.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42650/header.jpg?t=1447353247
42670,Singularity™,game,29.99,2010-06-30 00:00:00,76.0,2281.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42670/header.jpg?t=1499877122
42810,For The Glory: A Europa Universalis Game,game,9.99,2009-11-11 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42810/header.jpg?t=1485851076
42890,Sword of the Stars: Complete Collection,game,9.99,2010-06-04 00:00:00,75.0,347.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42890/header.jpg?t=1493285878
42990,Sword of the Stars II: Enhanced Edition,game,19.99,2012-11-30 00:00:00,65.0,723.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/42990/header.jpg?t=1447354905
43100,World of Zoo,game,14.99,2009-10-30 00:00:00,,118.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/43100/header.jpg?t=1472040004
44200,Galcon Fusion,game,9.99,2010-02-11 00:00:00,68.0,151.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/44200/header.jpg?t=1482168999
45000,Sol Survivor,game,9.99,2010-03-15 00:00:00,75.0,286.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/45000/header.jpg?t=1496609662
45400,Fortix,game,0.99,2010-04-14 00:00:00,,845.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/45400/header.jpg?t=1447353028
46380,Reign: Conflict of Nations,game,3.99,2010-07-12 00:00:00,60.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46380/header.jpg?t=1493888490
46450,Grotesque Tactics: Evil Heroes,game,9.99,2010-10-15 00:00:00,65.0,314.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46450/header.jpg?t=1478537053
46510,Syberia II,game,12.99,2011-05-19 00:00:00,80.0,824.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46510/header.jpg?t=1478599927
46550,Post Mortem,game,7.99,2011-08-26 00:00:00,71.0,159.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46550/header.jpg?t=1478599456
46560,Robin Hood: The Legend of Sherwood,game,7.99,2011-08-26 00:00:00,80.0,601.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46560/header.jpg?t=1478599556
46570,Grotesque Tactics 2 – Dungeons and Donuts,game,9.99,2011-11-21 00:00:00,48.0,162.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46570/header.jpg?t=1478537051
46700,Ironclads: American Civil War,game,9.99,2010-04-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46700/header.jpg?t=1447353028
46710,Ironclads: High Seas,game,9.99,2010-04-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46710/header.jpg?t=1447353029
46730,Hazen: The Dark Whispers,game,9.99,2010-04-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46730/header.jpg?t=1447353030
46750,Dark Fall: Lost Souls,game,12.99,2010-04-21 00:00:00,75.0,155.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46750/header.jpg?t=1447353031
46770,Making History II: The War of the World,game,14.99,2010-08-27 00:00:00,38.0,230.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/46770/header.jpg?t=1465590312
46790,Armada 2526,game,14.99,2011-04-08 00:00:00,66.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/46790/header.jpg?t=1447353829
47000,4 Elements,game,3.99,2010-07-12 00:00:00,,595.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/47000/header.jpg?t=1447353282
47730,Dragon Age™: Origins Awakening,game,9.99,2010-03-16 00:00:00,82.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/47730/header.jpg?t=1447352824
47920,Shift 2 Unleashed,game,19.99,2011-03-29 00:00:00,84.0,1380.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/47920/header.jpg?t=1447354066
48220,Might & Magic: Heroes VI,game,19.99,2011-10-13 00:00:00,77.0,4797.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/48220/header.jpg?t=1452181921
48240,Anno 2070™,game,19.99,2011-11-17 00:00:00,83.0,8229.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/48240/header.jpg?t=1454694781
48700,Mount & Blade: Warband,game,19.99,2010-03-31 00:00:00,78.0,59909.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/48700/header.jpg?t=1500998896
49300,Commander: Conquest of the Americas,game,9.99,2010-07-30 00:00:00,68.0,119.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/49300/header.jpg?t=1472199505
49320,Woody Two-Legs: Attack of the Zombie Pirates,game,4.99,2010-11-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/49320/header.jpg?t=1472817696
49520,Borderlands 2,game,19.99,2012-09-17 00:00:00,89.0,113050.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/49520/header.jpg?t=1490021513
49540,Aliens: Colonial Marines Collection,game,29.99,,45.0,6881.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/49540/header.jpg?t=1473266597
49900,Plain Sight,game,4.99,2010-04-05 00:00:00,76.0,242.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/49900/header.jpg?t=1447352855
50130,Mafia II,game,29.99,2011-03-22 00:00:00,77.0,26525.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/50130/header.jpg?t=1505856062
50300,Spec Ops: The Line,game,29.99,2012-06-25 00:00:00,76.0,24683.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/50300/header.jpg?t=1447784455
51100,Tactical Intervention,game,0.0,2013-10-08 00:00:00,47.0,13527.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/51100/header.jpg?t=1496768769
55100,Homefront,game,19.99,2011-03-14 00:00:00,70.0,3310.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/55100/header.jpg?t=1447353228
57000,NyxQuest: Kindred Spirits,game,2.99,2010-09-27 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/57000/header.jpg?t=1478604851
57640,Broken Sword: Director's Cut,game,5.99,2010-09-02 00:00:00,,999.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/57640/header.jpg?t=1485515146
57700,Who's That Flying?!,game,5.99,2011-01-31 00:00:00,76.0,135.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/57700/header.jpg?t=1447353865
57740,Jagged Alliance - Back in Action,game,19.99,2012-02-08 00:00:00,62.0,964.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/57740/header.jpg?t=1478770319
57900,Duke Nukem Forever,game,19.99,2011-06-13 00:00:00,54.0,5697.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/57900/header.jpg?t=1485261574
58230,MacGuffin's Curse,game,9.99,2012-04-19 00:00:00,73.0,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/58230/header.jpg?t=1447354680
58550,A Game of Thrones - Genesis,game,9.99,2011-09-28 00:00:00,,561.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/58550/header.jpg?t=1447353977
58570,The Next BIG Thing,game,9.99,2011-04-21 00:00:00,75.0,322.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/58570/header.jpg?t=1447354125
61700,Might & Magic: Clash of Heroes,game,9.99,2011-09-22 00:00:00,76.0,1180.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/61700/header.jpg?t=1447354560
61730,Critter Crunch,game,6.99,2012-09-11 00:00:00,,252.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/61730/header.jpg?t=1447356419
63500,Swords and Soldiers HD,game,9.99,2010-12-02 00:00:00,,353.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/63500/header.jpg?t=1447353644
63700,BIT.TRIP BEAT,game,9.99,2010-11-02 00:00:00,,728.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/63700/header.jpg?t=1478114726
63900,Fantasy Wars,game,4.99,2010-08-06 00:00:00,67.0,119.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/63900/header.jpg?t=1493887752
65080,Kaptain Brawe: A Brawe New World,game,4.99,2011-01-20 00:00:00,69.0,106.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65080/header.jpg?t=1498060749
65200,Dive to the Titanic,game,9.99,2010-12-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65200/header.jpg?t=1447353810
65500,Aura: Fate of the Ages,game,4.99,2010-10-04 00:00:00,63.0,130.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65500/header.jpg?t=1490799203
65540,Gothic 1,game,0.0,2001-03-15 00:00:00,81.0,2554.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65540/header.jpg?t=1507269720
65560,Painkiller Redemption,game,4.99,2011-02-25 00:00:00,43.0,325.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65560/header.jpg?t=1490876712
65610,ArcaniA: Fall of Setarrif,game,14.99,2011-10-24 00:00:00,,255.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65610/header.jpg?t=1471956430
65790,ARMA: Cold War Assault,game,4.99,2011-08-08 00:00:00,,3697.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65790/header.jpg?t=1447354369
65930,The Bureau: XCOM Declassified,game,19.99,2013-08-19 00:00:00,66.0,6244.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/65930/header.jpg?t=1447367257
67370,The Darkness II,game,29.99,2012-02-06 00:00:00,77.0,7587.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/67370/header.jpg?t=1464632248
70110,Hacker Evolution: Untold,game,4.99,2010-09-14 00:00:00,,318.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/70110/header.jpg?t=1447353529
70300,VVVVVV,game,4.99,2010-09-07 00:00:00,81.0,6282.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/70300/header.jpg?t=1478255501
70500,Diamond Dan,game,0.99,2010-10-08 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/70500/header.jpg?t=1447353609
70640,Worms,game,7.99,2011-10-19 00:00:00,,298.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/70640/header.jpg?t=1448452617
70660,Worms Pinball,game,7.99,2011-10-19 00:00:00,,295.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/70660/header.jpg?t=1448452963
71240,SEGA Bass Fishing,game,7.99,2011-03-04 00:00:00,,288.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/71240/header.jpg?t=1447353967
71260,Space Channel 5: Part 2,game,7.99,2011-03-04 00:00:00,,490.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/71260/header.jpg?t=1447353969
72900,Winter Voices,game,4.99,2010-10-29 00:00:00,,207.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/72900/header.jpg?t=1447353604
73010,Cities in Motion,game,19.99,2011-02-22 00:00:00,70.0,685.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/73010/header.jpg?t=1447353921
73190,Pride of Nations,game,19.99,2011-06-07 00:00:00,70.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/73190/header.jpg?t=1478174888
73220,Supreme Ruler: Cold War,game,9.99,2011-07-29 00:00:00,63.0,165.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/73220/header.jpg?t=1501517619
80360,Blackwell Deception,game,9.99,2012-01-13 00:00:00,73.0,267.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/80360/header.jpg?t=1471190469
90400,Blue Toad Murder Files™: The Mysteries of Little Riddle,game,4.49,2010-12-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/90400/header.jpg?t=1447353730
91100,SkyDrift,game,9.99,2011-11-21 00:00:00,73.0,756.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/91100/header.jpg?t=1478770585
91330,Iron Front: Digital War Edition,game,14.99,2012-05-25 00:00:00,55.0,610.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/91330/header.jpg?t=1447355866
91600,Sanctum,game,9.99,2011-04-15 00:00:00,70.0,2693.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/91600/header.jpg?t=1501885341
91810,Ancients of Ooga,game,9.99,2011-05-20 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/91810/header.jpg?t=1447354239
92100,DETOUR,game,1.99,2011-05-16 00:00:00,,1742.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/92100/header.jpg?t=1492975553
92700,Shadow Harvest: Phantom Ops,game,9.99,2011-04-05 00:00:00,34.0,110.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/92700/header.jpg?t=1447354028
92800,SpaceChem,game,9.99,2011-03-02 00:00:00,84.0,3657.0,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/92800/header.jpg?t=1494199431
94300,The Dream Machine: Chapter 1 & 2,game,3.99,2012-05-11 00:00:00,75.0,800.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/94300/header.jpg?t=1499337908
94400,Nidhogg,game,9.99,2014-01-13 00:00:00,81.0,5804.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/94400/header.jpg?t=1447357988
97110,Kohan: Immortal Sovereigns,game,9.99,2011-08-24 00:00:00,87.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/97110/header.jpg?t=1447354554
97130,Kohan II: Kings of War,game,9.99,2011-08-24 00:00:00,81.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/97130/header.jpg?t=1447354558
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,game,9.99,2012-06-20 00:00:00,77.0,983.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/97330/header.jpg?t=1447355874
98100,Trauma,game,6.99,2011-08-08 00:00:00,62.0,559.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/98100/header.jpg?t=1447354498
98200,Frozen Synapse,game,24.99,2011-05-26 00:00:00,85.0,2333.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/98200/header.jpg?t=1458256347
98600,Demolition Inc.,game,5.99,2011-09-19 00:00:00,,237.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/98600/header.jpg?t=1447354653
99910,Puzzle Pirates,game,0.0,2011-08-31 00:00:00,,1120.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/99910/header.jpg?t=1447354604
